255556 255556 898717697 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 155
198845 198845 703677059 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 155
214517 214517 759139703 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 154
351917 351917 1230701700 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 154
330562 330562 1158600306 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 154
255536 255536 892869539 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 154
198817 198817 699124270 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 154
214499 214499 754261625 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 153
351903 351903 1222759840 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 153
330550 330550 1151145971 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 153
255523 255523 887043319 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 153
198800 198800 694608322 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 153
214479 214479 749372427 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 152
351888 351888 1214820141 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 152
330543 330543 1143706130 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 152
255493 255493 881164910 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 152
198747 198747 689964743 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 152
214467 214467 744508598 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 151
351863 351863 1206853309 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 151
330528 330528 1136236273 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 151
255476 255476 875336456 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 151
198733 198733 685459303 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 151
214448 214448 739624608 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 150
351852 351852 1198941905 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 150
330517 330517 1128775077 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 150
255408 255408 869338553 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 150
198713 198713 680935975 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 150
214433 214433 734754712 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 149
351845 351845 1191047235 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 149
330494 330494 1121271452 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 149
255400 255400 863543122 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 149
198690 198690 676403210 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 149
214411 214411 729864260 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 148
351832 351832 1183136903 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 148
330487 330487 1113816395 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 148
255387 255387 857735356 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 148
198672 198672 671885032 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 148
214387 214387 724961200 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 147
351813 351813 1175210412 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 147
330467 330467 1106314078 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 147
255377 255377 851937805 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 147
198644 198644 667338427 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 147
214377 214377 720102774 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 146
351788 351788 1167261265 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 146
330452 330452 1098821593 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 146
255361 255361 846122005 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 146
198606 198606 662758457 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 146
214369 214369 715248809 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 145
351772 351772 1159347326 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 145
330441 330441 1091340097 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 145
255345 255345 840306693 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 145
198582 198582 658226554 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 145
214343 214343 710333017 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 144
351760 351760 1151452311 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 144
330410 330410 1083790600 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 144
255338 255338 834520855 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 144
198563 198563 653711667 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 144
214327 214327 705450986 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 143
351747 351747 1143556087 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 143
330400 330400 1076312392 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 143
255308 255308 828665804 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 143
198549 198549 649215525 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 143
214275 214275 700451846 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 142
351733 351733 1135671651 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 142
330390 330390 1068834813 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 142
255254 255254 822743639 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 142
198516 198516 644659195 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 142
214260 214260 695571163 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 141
351638 351638 1127538624 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 141
330380 330380 1061365446 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 141
255214 255214 816875335 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 141
198493 198493 640136488 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 141
